"ppn"	"mv"	"trial"	"blk"	"hnd"	"tfac"	"fac"	"prmt"	"ttype"	"xr"	"r"	"cor"	"rt"	"re"	"target"	"contingency_aware"	"contingency_correct"
"6161"	49	"v"	17	1	1	2	4	216	1	5	5	1	558	1	"sympathiek"	0	4
"6162"	49	"v"	18	1	1	1	5	216	0	6	6	1	628	1	"onsympathiek"	1	1
"6163"	49	"v"	19	1	1	2	2	216	1	5	5	1	499	1	"lief"	0	2
"6164"	49	"v"	20	1	1	1	1	216	0	6	6	1	690	1	"onvriendelijk"	0	4
"6165"	49	"v"	21	1	1	1	7	216	1	5	5	1	921	7	"mooi"	1	1
"6166"	49	"v"	22	1	1	2	4	216	1	5	5	1	653	8	"lief"	0	4
"6167"	49	"v"	23	1	1	2	3	216	1	5	5	1	644	7	"vriendelijk"	1	1
"6168"	49	"v"	24	1	1	2	6	216	1	5	5	1	555	1	"lief"	1	1
"6169"	49	"v"	25	1	1	1	0	216	1	5	5	1	569	1	"aangenaam"	0	2
"6170"	49	"v"	26	1	1	2	4	216	1	5	5	1	451	1	"lief"	0	4
"6171"	49	"v"	27	1	1	2	2	216	0	6	6	1	869	1	"irritant"	0	2
"6173"	49	"v"	29	1	1	2	6	216	1	5	5	1	557	7	"vriendelijk"	1	1
"6174"	49	"v"	30	1	1	2	2	216	1	5	5	1	849	8	"aangenaam"	0	2
"6175"	49	"v"	31	1	1	1	1	216	1	5	5	1	618	1	"aangenaam"	0	4
"6176"	49	"v"	32	1	1	2	3	216	0	6	6	1	610	1	"onsympathiek"	1	1
"6177"	49	"v"	33	2	1	2	6	216	1	5	5	1	596	7	"liefhebbend"	1	1
"6178"	49	"v"	34	2	1	2	2	216	0	6	6	1	623	1	"onaardig"	0	2
"6179"	49	"v"	35	2	1	1	1	216	0	6	6	1	596	1	"onvriendelijk"	0	4
"6180"	49	"v"	36	2	1	2	3	216	0	6	6	1	719	1	"irritant"	1	1
"6181"	49	"v"	37	2	1	1	5	216	1	5	5	1	581	7	"mooi"	1	1
"6182"	49	"v"	38	2	1	1	1	216	0	6	6	1	703	10	"onvriendelijk"	0	4
"6183"	49	"v"	39	2	1	2	3	216	0	6	6	1	645	1	"onvriendelijk"	1	1
"6184"	49	"v"	40	2	1	1	5	216	1	5	5	1	571	1	"sympathiek"	1	1
"6185"	49	"v"	41	2	1	1	5	216	0	6	6	1	793	1	"onaardig"	1	1
"6186"	49	"v"	42	2	1	2	6	216	1	5	5	1	635	7	"vriendelijk"	1	1
"6187"	49	"v"	43	2	1	1	0	216	0	6	6	1	1080	10	"stug"	0	2
"6188"	49	"v"	44	2	1	1	5	216	1	5	5	1	995	7	"sympathiek"	1	1
"6189"	49	"v"	45	2	1	1	1	216	1	5	5	1	586	1	"liefhebbend"	0	4
"6190"	49	"v"	46	2	1	2	6	216	0	6	6	1	532	1	"onaardig"	1	1
"6191"	49	"v"	47	2	1	1	5	216	0	6	6	1	671	1	"onsympathiek"	1	1
"6192"	49	"v"	48	2	1	2	3	216	1	5	5	1	490	1	"vriendelijk"	1	1
"6193"	49	"v"	49	2	1	2	3	216	0	6	6	1	539	1	"onsympathiek"	1	1
"6194"	49	"v"	50	2	1	2	6	216	0	6	6	1	555	1	"onsympathiek"	1	1
"6195"	49	"v"	51	2	1	1	7	216	0	6	6	1	566	8	"onvriendelijk"	1	1
"6196"	49	"v"	52	2	1	2	4	216	1	5	5	1	566	8	"liefhebbend"	0	4
"6197"	49	"v"	53	2	1	1	0	216	1	5	5	1	476	7	"mooi"	0	2
"6198"	49	"v"	54	2	1	1	0	216	1	5	5	1	660	1	"sympathiek"	0	2
"6199"	49	"v"	55	2	1	1	1	216	0	6	6	1	552	7	"onsympathiek"	0	4
"6200"	49	"v"	56	2	1	1	7	216	1	5	5	1	804	1	"liefhebbend"	1	1
"6201"	49	"v"	57	2	1	2	3	216	0	6	6	1	649	1	"onaardig"	1	1
"6202"	49	"v"	58	2	1	2	2	216	1	5	5	1	597	7	"aangenaam"	0	2
"6203"	49	"v"	59	2	1	1	5	216	1	5	5	1	488	1	"vriendelijk"	1	1
"6204"	49	"v"	60	2	1	1	1	216	0	6	6	1	530	1	"onsympathiek"	0	4
"6205"	49	"v"	61	2	1	1	5	216	1	5	5	1	506	1	"aangenaam"	1	1
"6206"	49	"v"	62	2	1	2	4	216	1	5	5	1	525	7	"mooi"	0	4
"6207"	49	"v"	63	2	1	2	3	216	1	5	5	1	557	1	"sympathiek"	1	1
"6208"	49	"v"	64	2	1	1	5	216	1	5	5	1	457	1	"lief"	1	1
"6209"	49	"v"	65	3	1	1	0	216	0	6	6	1	570	1	"onvriendelijk"	0	2
"6210"	49	"v"	66	3	1	2	6	216	1	5	5	1	510	1	"aangenaam"	1	1
"6211"	49	"v"	67	3	1	2	4	216	0	6	6	1	640	7	"onaardig"	0	4
"6212"	49	"v"	68	3	1	2	4	216	0	6	6	1	666	1	"irritant"	0	4
"6213"	49	"v"	69	3	1	1	5	216	1	5	5	1	422	7	"lief"	1	1
"6214"	49	"v"	70	3	1	1	5	216	0	6	6	1	489	1	"onaardig"	1	1
"6215"	49	"v"	71	3	1	2	4	216	0	6	6	1	750	1	"humeurig"	0	4
"6216"	49	"v"	72	3	1	1	0	216	0	6	6	1	529	7	"onaardig"	0	2
"6217"	49	"v"	73	3	1	1	1	216	0	6	6	1	588	7	"stug"	0	4
"6218"	49	"v"	74	3	1	2	2	216	0	6	6	1	665	7	"humeurig"	0	2
"6219"	49	"v"	75	3	1	2	2	216	0	6	6	1	527	1	"irritant"	0	2
"6220"	49	"v"	76	3	1	1	7	216	1	5	5	1	581	8	"sympathiek"	1	1
"6221"	49	"v"	77	3	1	1	5	216	0	6	6	1	673	1	"humeurig"	1	1
"6222"	49	"v"	78	3	1	1	7	216	1	5	5	1	703	2	"sympathiek"	1	1
"6223"	49	"v"	79	3	1	2	3	216	1	5	5	1	547	1	"sympathiek"	1	1
"6224"	49	"v"	80	3	1	1	7	216	0	6	6	1	546	7	"onsympathiek"	1	1
"6225"	49	"v"	81	3	1	2	2	216	0	6	6	1	528	7	"onsympathiek"	0	2
"6226"	49	"v"	82	3	1	1	0	216	1	5	5	1	599	7	"liefhebbend"	0	2
"6227"	49	"v"	83	3	1	2	6	216	0	6	6	1	569	1	"stug"	1	1
"6228"	49	"v"	84	3	1	2	6	216	0	6	6	1	600	1	"onsympathiek"	1	1
"6229"	49	"v"	85	3	1	2	3	216	1	5	5	1	552	1	"lief"	1	1
"6230"	49	"v"	86	3	1	2	4	216	0	6	6	1	806	1	"humeurig"	0	4
"6231"	49	"v"	87	3	1	2	2	216	0	6	6	1	510	1	"onvriendelijk"	0	2
"6232"	49	"v"	88	3	1	1	0	216	1	5	5	1	461	1	"lief"	0	2
"6233"	49	"v"	89	3	1	2	3	216	0	6	6	1	481	1	"onvriendelijk"	1	1
"6234"	49	"v"	90	3	1	2	6	216	0	6	6	1	515	1	"onaardig"	1	1
"6235"	49	"v"	91	3	1	2	3	216	1	5	5	1	528	7	"liefhebbend"	1	1
"6236"	49	"v"	92	3	1	1	0	216	0	6	6	1	530	1	"onaardig"	0	2
"6237"	49	"v"	93	3	1	1	1	216	1	5	5	1	468	1	"mooi"	0	4
"6238"	49	"v"	94	3	1	1	7	216	1	5	5	1	699	1	"aangenaam"	1	1
"6239"	49	"v"	95	3	1	2	4	216	0	6	6	1	535	1	"onaardig"	0	4
"6240"	49	"v"	96	3	1	1	7	216	0	6	6	1	638	1	"irritant"	1	1
"6241"	49	"v"	97	4	1	1	1	216	1	5	5	1	636	6	"sympathiek"	0	4
"6242"	49	"v"	98	4	1	2	4	216	0	6	6	1	549	1	"onsympathiek"	0	4
"6243"	49	"v"	99	4	1	2	6	216	0	6	6	1	559	1	"stug"	1	1
"6244"	49	"v"	100	4	1	2	2	216	0	6	6	1	439	1	"stug"	0	2
"6245"	49	"v"	101	4	1	2	3	216	1	5	5	1	520	1	"sympathiek"	1	1
"6246"	49	"v"	102	4	1	1	7	216	0	6	6	1	553	1	"onaardig"	1	1
"6247"	49	"v"	103	4	1	1	7	216	1	5	5	1	633	7	"aangenaam"	1	1
"6248"	49	"v"	104	4	1	1	5	216	1	5	5	1	531	7	"vriendelijk"	1	1
"6249"	49	"v"	105	4	1	1	5	216	0	6	6	1	480	1	"onvriendelijk"	1	1
"6250"	49	"v"	106	4	1	2	4	216	1	5	5	1	598	1	"aangenaam"	0	4
"6251"	49	"v"	107	4	1	2	2	216	1	5	5	1	560	1	"sympathiek"	0	2
"6252"	49	"v"	108	4	1	1	7	216	0	6	6	1	533	1	"onsympathiek"	1	1
"6253"	49	"v"	109	4	1	2	2	216	0	6	6	1	565	1	"stug"	0	2
"6254"	49	"v"	110	4	1	1	0	216	0	6	6	1	492	1	"onsympathiek"	0	2
"6255"	49	"v"	111	4	1	2	6	216	1	5	5	1	445	1	"lief"	1	1
"6256"	49	"v"	112	4	1	2	2	216	1	5	5	1	615	1	"liefhebbend"	0	2
"6257"	49	"v"	113	4	1	1	0	216	1	5	5	1	464	7	"liefhebbend"	0	2
"6258"	49	"v"	114	4	1	2	4	216	0	6	6	1	697	1	"humeurig"	0	4
"6259"	49	"v"	115	4	1	1	7	216	1	5	5	1	557	1	"lief"	1	1
"6260"	49	"v"	116	4	1	2	4	216	1	5	5	1	626	6	"sympathiek"	0	4
"6261"	49	"v"	117	4	1	2	3	216	0	6	6	1	606	1	"onaardig"	1	1
"6262"	49	"v"	118	4	1	2	4	216	0	6	6	1	493	1	"onaardig"	0	4
"6263"	49	"v"	119	4	1	1	0	216	1	5	5	1	521	7	"sympathiek"	0	2
"6264"	49	"v"	120	4	1	1	1	216	1	5	5	1	474	9	"lief"	0	4
"6265"	49	"v"	121	4	1	1	0	216	0	6	6	1	517	7	"onsympathiek"	0	2
"6266"	49	"v"	122	4	1	1	0	216	0	6	6	1	672	1	"irritant"	0	2
"6267"	49	"v"	123	4	1	1	1	216	0	6	6	1	598	7	"onaardig"	0	4
"6268"	49	"v"	124	4	1	1	7	216	1	5	5	1	593	1	"aangenaam"	1	1
"6269"	49	"v"	125	4	1	1	1	216	1	5	5	1	501	1	"lief"	0	4
"6270"	49	"v"	126	4	1	2	2	216	1	5	5	1	579	1	"vriendelijk"	0	2
"6271"	49	"v"	127	4	1	2	3	216	0	6	6	1	913	10	"humeurig"	1	1
"6272"	49	"v"	128	4	1	1	1	216	1	5	5	1	786	1	"sympathiek"	0	4
"6273"	50	"v"	1	1	2	2	2	216	0	5	5	1	340	1	"onsympathiek"	0	2
"6274"	50	"v"	2	1	2	1	0	216	1	6	6	1	378	1	"mooi"	0	2
"6275"	50	"v"	3	1	2	1	7	216	1	6	6	1	345	1	"vriendelijk"	1	1
"6278"	50	"v"	6	1	2	1	0	216	1	6	6	1	508	1	"vriendelijk"	0	2
"6280"	50	"v"	8	1	2	1	0	216	0	5	5	1	522	7	"onaardig"	0	2
"6282"	50	"v"	10	1	2	1	7	216	1	6	6	1	338	1	"mooi"	1	1
"6283"	50	"v"	11	1	2	1	0	216	0	5	5	1	408	1	"onaardig"	0	2
"6284"	50	"v"	12	1	2	1	1	216	1	6	6	1	412	1	"vriendelijk"	0	3
"6285"	50	"v"	13	1	2	1	7	216	0	5	5	1	382	6	"onaardig"	1	1
"6286"	50	"v"	14	1	2	1	1	216	1	6	6	1	397	7	"lief"	0	3
"6287"	50	"v"	15	1	2	1	1	216	0	5	5	1	607	1	"humeurig"	0	3
"6288"	50	"v"	16	1	2	1	1	216	1	6	6	1	363	1	"mooi"	0	3
"6289"	50	"v"	17	1	2	1	7	216	0	5	5	1	552	7	"onsympathiek"	1	1
"6290"	50	"v"	18	1	2	1	0	216	0	5	5	1	586	1	"onaardig"	0	2
"6291"	50	"v"	19	1	2	2	2	216	0	5	5	1	475	1	"stug"	0	2
"6292"	50	"v"	20	1	2	2	2	216	1	6	6	1	355	1	"liefhebbend"	0	2
"6293"	50	"v"	21	1	2	2	4	216	0	5	5	1	360	1	"onvriendelijk"	0	2
"6294"	50	"v"	22	1	2	2	2	216	0	5	5	1	548	1	"humeurig"	0	2
"6295"	50	"v"	23	1	2	1	0	216	0	5	5	1	482	29	"onsympathiek"	0	2
"6296"	50	"v"	24	1	2	1	5	216	0	5	5	1	427	1	"onvriendelijk"	1	1
"6297"	50	"v"	25	1	2	1	0	216	1	6	6	1	415	7	"vriendelijk"	0	2
"6298"	50	"v"	26	1	2	1	5	216	1	6	6	1	421	1	"mooi"	1	1
"6299"	50	"v"	27	1	2	2	3	216	1	6	6	1	408	7	"lief"	1	1
"6300"	50	"v"	28	1	2	1	1	216	1	6	6	1	451	1	"mooi"	0	3
"6301"	50	"v"	29	1	2	1	1	216	0	5	5	1	558	1	"humeurig"	0	3
"6302"	50	"v"	30	1	2	2	3	216	0	5	5	1	441	7	"stug"	1	1
"6303"	50	"v"	31	1	2	1	5	216	1	6	6	1	412	7	"aangenaam"	1	1
"6304"	50	"v"	32	1	2	2	2	216	0	5	5	1	399	1	"stug"	0	2
"6305"	50	"v"	33	2	2	2	3	216	0	5	5	1	366	1	"humeurig"	1	1
"6306"	50	"v"	34	2	2	1	5	216	0	5	5	1	468	1	"onaardig"	1	1
"6308"	50	"v"	36	2	2	2	6	216	0	5	5	1	479	1	"onaardig"	1	1
"6309"	50	"v"	37	2	2	1	1	216	1	6	6	1	377	1	"mooi"	0	3
"6310"	50	"v"	38	2	2	2	3	216	1	6	6	1	408	7	"liefhebbend"	1	1
"6311"	50	"v"	39	2	2	2	4	216	0	5	5	1	439	1	"onsympathiek"	0	2
"6312"	50	"v"	40	2	2	1	7	216	0	5	5	1	456	1	"onaardig"	1	1
"6313"	50	"v"	41	2	2	2	6	216	1	6	6	1	365	7	"aangenaam"	1	1
"6314"	50	"v"	42	2	2	2	2	216	1	6	6	1	549	1	"lief"	0	2
"6315"	50	"v"	43	2	2	2	4	216	0	5	5	1	459	1	"humeurig"	0	2
"6316"	50	"v"	44	2	2	1	5	216	1	6	6	1	425	7	"sympathiek"	1	1
"6317"	50	"v"	45	2	2	2	2	216	0	5	5	1	711	1	"onaardig"	0	2
"6318"	50	"v"	46	2	2	1	5	216	1	6	6	1	462	1	"liefhebbend"	1	1
"6319"	50	"v"	47	2	2	2	4	216	0	5	5	1	477	8	"onvriendelijk"	0	2
"6320"	50	"v"	48	2	2	2	6	216	1	6	6	1	517	1	"sympathiek"	1	1
"6321"	50	"v"	49	2	2	2	3	216	0	5	5	1	470	1	"onvriendelijk"	1	1
"6322"	50	"v"	50	2	2	1	5	216	0	5	5	1	420	7	"onsympathiek"	1	1
"6323"	50	"v"	51	2	2	1	5	216	1	6	6	1	371	7	"vriendelijk"	1	1
"6324"	50	"v"	52	2	2	2	3	216	0	5	5	1	385	1	"irritant"	1	1
"6325"	50	"v"	53	2	2	2	6	216	0	5	5	1	484	1	"irritant"	1	1
"6326"	50	"v"	54	2	2	2	2	216	0	5	5	1	457	7	"onsympathiek"	0	2
"6327"	50	"v"	55	2	2	1	1	216	1	6	6	1	398	10	"liefhebbend"	0	3
"6328"	50	"v"	56	2	2	2	6	216	0	5	5	1	344	1	"onaardig"	1	1
"6330"	50	"v"	58	2	2	2	2	216	1	6	6	1	579	1	"liefhebbend"	0	2
"6331"	50	"v"	59	2	2	1	0	216	1	6	6	1	623	7	"sympathiek"	0	2
"6332"	50	"v"	60	2	2	1	7	216	0	5	5	1	389	1	"onvriendelijk"	1	1
"6333"	50	"v"	61	2	2	2	4	216	1	6	6	1	375	1	"mooi"	0	2
"6334"	50	"v"	62	2	2	1	1	216	0	5	5	1	400	1	"stug"	0	3
"6336"	50	"v"	64	2	2	2	6	216	1	6	6	1	474	7	"mooi"	1	1
"6337"	50	"v"	65	3	2	1	1	216	0	5	5	1	399	1	"humeurig"	0	3
"6338"	50	"v"	66	3	2	2	4	216	1	6	6	1	426	1	"sympathiek"	0	2
"6339"	50	"v"	67	3	2	1	7	216	0	5	5	1	513	1	"onsympathiek"	1	1
"6340"	50	"v"	68	3	2	1	7	216	0	5	5	1	514	1	"onaardig"	1	1
"6341"	50	"v"	69	3	2	2	4	216	1	6	6	1	444	7	"aangenaam"	0	2
"6342"	50	"v"	70	3	2	2	2	216	1	6	6	1	525	7	"mooi"	0	2
"6343"	50	"v"	71	3	2	2	2	216	0	5	5	1	352	1	"humeurig"	0	2
"6344"	50	"v"	72	3	2	2	2	216	1	6	6	1	558	7	"sympathiek"	0	2
"6345"	50	"v"	73	3	2	2	3	216	1	6	6	1	348	6	"vriendelijk"	1	1
"6346"	50	"v"	74	3	2	2	2	216	0	5	5	1	480	7	"stug"	0	2
"6347"	50	"v"	75	3	2	2	3	216	1	6	6	1	429	7	"sympathiek"	1	1
"6348"	50	"v"	76	3	2	1	5	216	0	5	5	1	542	1	"humeurig"	1	1
"6349"	50	"v"	77	3	2	2	2	216	1	6	6	1	453	6	"lief"	0	2
"6350"	50	"v"	78	3	2	2	4	216	0	5	5	1	527	1	"onsympathiek"	0	2
"6351"	50	"v"	79	3	2	2	4	216	0	5	5	1	531	1	"irritant"	0	2
"6352"	50	"v"	80	3	2	1	5	216	0	5	5	1	564	7	"stug"	1	1
"6353"	50	"v"	81	3	2	2	3	216	1	6	6	1	514	6	"aangenaam"	1	1
"6354"	50	"v"	82	3	2	2	3	216	0	5	5	1	492	1	"irritant"	1	1
"6355"	50	"v"	83	3	2	2	3	216	1	6	6	1	515	1	"sympathiek"	1	1
"6356"	50	"v"	84	3	2	2	4	216	0	5	5	1	397	1	"stug"	0	2
"6358"	50	"v"	86	3	2	2	4	216	1	6	6	1	614	6	"mooi"	0	2
"6359"	50	"v"	87	3	2	2	3	216	0	5	5	1	483	1	"onvriendelijk"	1	1
"6360"	50	"v"	88	3	2	1	7	216	1	6	6	1	387	1	"mooi"	1	1
"6361"	50	"v"	89	3	2	1	1	216	1	6	6	1	496	7	"aangenaam"	0	3
"6363"	50	"v"	91	3	2	2	6	216	0	5	5	1	686	29	"irritant"	1	1
"6364"	50	"v"	92	3	2	2	6	216	0	5	5	1	469	1	"irritant"	1	1
"6365"	50	"v"	93	3	2	2	6	216	0	5	5	1	425	1	"stug"	1	1
"6366"	50	"v"	94	3	2	1	0	216	1	6	6	1	467	1	"aangenaam"	0	2
"6367"	50	"v"	95	3	2	2	2	216	1	6	6	1	606	1	"liefhebbend"	0	2
"6368"	50	"v"	96	3	2	1	1	216	0	5	5	1	539	1	"onaardig"	0	3
"6369"	50	"v"	97	4	2	1	7	216	1	6	6	1	524	1	"vriendelijk"	1	1
"6370"	50	"v"	98	4	2	2	4	216	1	6	6	1	357	12	"aangenaam"	0	2
"6371"	50	"v"	99	4	2	2	6	216	0	5	5	1	462	7	"onaardig"	1	1
"6372"	50	"v"	100	4	2	2	3	216	0	5	5	1	565	7	"humeurig"	1	1
"6373"	50	"v"	101	4	2	1	1	216	1	6	6	1	462	1	"mooi"	0	3
"6374"	50	"v"	102	4	2	2	4	216	1	6	6	1	477	1	"sympathiek"	0	2
"6375"	50	"v"	103	4	2	1	5	216	0	5	5	1	364	6	"onsympathiek"	1	1
"6377"	50	"v"	105	4	2	1	0	216	0	5	5	1	572	7	"onsympathiek"	0	2
"6378"	50	"v"	106	4	2	1	0	216	1	6	6	1	422	1	"lief"	0	2
"6379"	50	"v"	107	4	2	2	4	216	1	6	6	1	438	1	"vriendelijk"	0	2
"6380"	50	"v"	108	4	2	1	5	216	1	6	6	1	519	1	"liefhebbend"	1	1
"6381"	50	"v"	109	4	2	2	6	216	1	6	6	1	383	7	"mooi"	1	1
"6382"	50	"v"	110	4	2	2	6	216	1	6	6	1	470	1	"liefhebbend"	1	1
"6383"	50	"v"	111	4	2	2	6	216	0	5	5	1	620	1	"onsympathiek"	1	1
"6385"	50	"v"	113	4	2	1	0	216	1	6	6	1	462	9	"mooi"	0	2
"6386"	50	"v"	114	4	2	2	3	216	0	5	5	1	475	1	"irritant"	1	1
"6387"	50	"v"	115	4	2	2	4	216	0	5	5	1	560	10	"onaardig"	0	2
"6388"	50	"v"	116	4	2	1	5	216	0	5	5	1	502	1	"onsympathiek"	1	1
"6389"	50	"v"	117	4	2	2	4	216	1	6	6	1	452	1	"aangenaam"	0	2
"6390"	50	"v"	118	4	2	1	7	216	1	6	6	1	474	7	"mooi"	1	1
"6391"	50	"v"	119	4	2	1	5	216	1	6	6	1	488	1	"mooi"	1	1
"6392"	50	"v"	120	4	2	1	7	216	0	5	5	1	450	7	"stug"	1	1
"6393"	50	"v"	121	4	2	1	0	216	0	5	5	1	617	1	"onvriendelijk"	0	2
"6394"	50	"v"	122	4	2	1	1	216	0	5	5	1	500	1	"onvriendelijk"	0	3
"6396"	50	"v"	124	4	2	1	1	216	0	5	5	1	675	7	"onaardig"	0	3
"6397"	50	"v"	125	4	2	2	3	216	1	6	6	1	453	1	"liefhebbend"	1	1
"6398"	50	"v"	126	4	2	1	7	216	1	6	6	1	462	1	"liefhebbend"	1	1
"6399"	50	"v"	127	4	2	1	0	216	0	5	5	1	530	1	"irritant"	0	2
"6400"	50	"v"	128	4	2	1	0	216	1	6	6	1	440	1	"vriendelijk"	0	2
"6401"	51	"v"	1	1	2	2	5	216	1	6	6	1	697	7	"vriendelijk"	0	4
"6402"	51	"v"	2	1	2	2	5	216	0	5	5	1	515	1	"irritant"	0	4
"6403"	51	"v"	3	1	2	2	3	216	0	5	5	1	470	10	"onsympathiek"	0	4
"6404"	51	"v"	4	1	2	2	4	216	0	5	5	1	526	8	"irritant"	0	4
"6405"	51	"v"	5	1	2	2	5	216	1	6	6	1	658	1	"aangenaam"	0	4
"6406"	51	"v"	6	1	2	2	4	216	0	5	5	1	494	1	"irritant"	0	4
"6407"	51	"v"	7	1	2	2	4	216	0	5	5	1	555	1	"stug"	0	4
"6408"	51	"v"	8	1	2	2	4	216	1	6	6	1	563	7	"lief"	0	4
"6410"	51	"v"	10	1	2	2	5	216	0	5	5	1	480	1	"onsympathiek"	0	4
"6411"	51	"v"	11	1	2	2	1	216	1	6	6	1	599	1	"mooi"	0	4
"6412"	51	"v"	12	1	2	2	1	216	0	5	5	1	565	1	"irritant"	0	4
"6413"	51	"v"	13	1	2	2	1	216	0	5	5	1	480	7	"onaardig"	0	4
"6415"	51	"v"	15	1	2	2	1	216	0	5	5	1	395	7	"onaardig"	0	4
"6416"	51	"v"	16	1	2	2	4	216	0	5	5	1	482	1	"onaardig"	0	4
"6417"	51	"v"	17	1	2	1	0	216	0	5	5	1	542	1	"irritant"	0	4
"6418"	51	"v"	18	1	2	1	7	216	0	5	5	1	375	9	"irritant"	0	4
"6419"	51	"v"	19	1	2	1	0	216	0	5	5	1	737	1	"onaardig"	0	4
"6420"	51	"v"	20	1	2	1	7	216	1	6	6	1	500	1	"lief"	0	4
"6421"	51	"v"	21	1	2	2	5	216	0	5	5	1	604	7	"irritant"	0	4
"6422"	51	"v"	22	1	2	1	6	216	0	5	5	1	437	1	"onaardig"	0	4
"6423"	51	"v"	23	1	2	1	2	216	1	6	6	1	519	1	"aangenaam"	0	4
"6424"	51	"v"	24	1	2	1	0	216	0	5	5	1	650	8	"onaardig"	0	4
"6426"	51	"v"	26	1	2	1	2	216	1	6	6	1	616	1	"lief"	0	4
"6427"	51	"v"	27	1	2	1	2	216	1	6	6	1	507	7	"sympathiek"	0	4
"6428"	51	"v"	28	1	2	2	4	216	1	6	6	1	429	1	"lief"	0	4
"6429"	51	"v"	29	1	2	1	7	216	0	5	5	1	582	1	"onaardig"	0	4
"6430"	51	"v"	30	1	2	2	3	216	0	5	5	1	436	1	"onaardig"	0	4
"6431"	51	"v"	31	1	2	1	7	216	1	6	6	1	539	6	"mooi"	0	4
"6432"	51	"v"	32	1	2	2	5	216	0	5	5	1	523	1	"stug"	0	4
"6433"	51	"v"	33	2	2	1	0	216	0	5	5	1	437	1	"onvriendelijk"	0	4
"6434"	51	"v"	34	2	2	1	6	216	1	6	6	1	527	1	"mooi"	0	4
"6435"	51	"v"	35	2	2	2	5	216	0	5	5	1	464	1	"onaardig"	0	4
"6436"	51	"v"	36	2	2	1	2	216	1	6	6	1	443	28	"lief"	0	4
"6437"	51	"v"	37	2	2	1	6	216	1	6	6	1	498	7	"vriendelijk"	0	4
"6438"	51	"v"	38	2	2	2	4	216	1	6	6	1	477	1	"liefhebbend"	0	4
"6439"	51	"v"	39	2	2	1	0	216	1	6	6	1	453	1	"sympathiek"	0	4
"6440"	51	"v"	40	2	2	1	0	216	1	6	6	1	413	1	"liefhebbend"	0	4
"6441"	51	"v"	41	2	2	1	6	216	0	5	5	1	733	1	"humeurig"	0	4
"6442"	51	"v"	42	2	2	1	0	216	0	5	5	1	618	6	"stug"	0	4
"6443"	51	"v"	43	2	2	1	7	216	1	6	6	1	499	7	"mooi"	0	4
"6444"	51	"v"	44	2	2	1	2	216	1	6	6	1	560	1	"aangenaam"	0	4
"6445"	51	"v"	45	2	2	1	7	216	0	5	5	1	474	1	"onaardig"	0	4
"6446"	51	"v"	46	2	2	2	5	216	1	6	6	1	490	1	"lief"	0	4
"6447"	51	"v"	47	2	2	2	3	216	0	5	5	1	472	7	"onsympathiek"	0	4
"6448"	51	"v"	48	2	2	1	6	216	1	6	6	1	544	1	"vriendelijk"	0	4
"6449"	51	"v"	49	2	2	2	5	216	0	5	5	1	499	1	"stug"	0	4
"6450"	51	"v"	50	2	2	1	6	216	0	5	5	1	495	1	"irritant"	0	4
"6451"	51	"v"	51	2	2	1	7	216	0	5	5	1	414	1	"stug"	0	4
"6452"	51	"v"	52	2	2	1	6	216	0	5	5	1	724	1	"humeurig"	0	4
"6453"	51	"v"	53	2	2	1	2	216	0	5	5	1	409	1	"humeurig"	0	4
"6454"	51	"v"	54	2	2	2	4	216	1	6	6	1	530	1	"liefhebbend"	0	4
"6455"	51	"v"	55	2	2	2	1	216	0	5	5	1	444	1	"onsympathiek"	0	4
"6456"	51	"v"	56	2	2	1	6	216	1	6	6	1	481	7	"liefhebbend"	0	4
"6457"	51	"v"	57	2	2	1	6	216	1	6	6	1	416	7	"vriendelijk"	0	4
"6458"	51	"v"	58	2	2	1	7	216	1	6	6	1	502	6	"aangenaam"	0	4
"6459"	51	"v"	59	2	2	2	3	216	0	5	5	1	476	8	"irritant"	0	4
"6460"	51	"v"	60	2	2	2	1	216	1	6	6	1	470	7	"liefhebbend"	0	4
"6461"	51	"v"	61	2	2	2	3	216	1	6	6	1	428	7	"lief"	0	4
"6462"	51	"v"	62	2	2	1	0	216	1	6	6	1	464	6	"sympathiek"	0	4
"6463"	51	"v"	63	2	2	2	1	216	0	5	5	1	470	7	"irritant"	0	4
"6464"	51	"v"	64	2	2	1	2	216	0	5	5	1	412	1	"onaardig"	0	4
"6465"	51	"v"	65	3	2	1	6	216	0	5	5	1	489	6	"stug"	0	4
"6466"	51	"v"	66	3	2	1	7	216	1	6	6	1	544	7	"liefhebbend"	0	4
"6468"	51	"v"	68	3	2	1	0	216	1	6	6	1	472	1	"sympathiek"	0	4
"6469"	51	"v"	69	3	2	2	5	216	1	6	6	1	443	1	"mooi"	0	4
"6470"	51	"v"	70	3	2	2	3	216	0	5	5	1	507	7	"humeurig"	0	4
"6471"	51	"v"	71	3	2	2	3	216	1	6	6	1	476	1	"vriendelijk"	0	4
"6472"	51	"v"	72	3	2	2	3	216	1	6	6	1	482	1	"liefhebbend"	0	4
"6473"	51	"v"	73	3	2	1	6	216	0	5	5	1	583	7	"humeurig"	0	4
"6474"	51	"v"	74	3	2	2	5	216	0	5	5	1	408	1	"humeurig"	0	4
"6475"	51	"v"	75	3	2	1	0	216	0	5	5	1	481	1	"irritant"	0	4
"6476"	51	"v"	76	3	2	1	2	216	0	5	5	1	488	7	"onvriendelijk"	0	4
