"ppn"	"mv"	"trial"	"blk"	"hnd"	"tfac"	"fac"	"prmt"	"ttype"	"xr"	"r"	"cor"	"rt"	"re"	"target"	"contingency_aware"	"contingency_correct"
"2788"	22	"v"	100	4	1	2	4	216	0	6	6	1	505	6	"irritant"	1	1
"2789"	22	"v"	101	4	1	1	0	216	1	5	5	1	477	1	"vriendelijk"	1	1
"2790"	22	"v"	102	4	1	1	7	216	1	5	5	1	602	7	"sympathiek"	1	1
"2791"	22	"v"	103	4	1	1	7	216	0	6	6	1	616	1	"irritant"	1	1
"2792"	22	"v"	104	4	1	1	6	216	0	6	6	1	469	1	"humeurig"	1	1
"2793"	22	"v"	105	4	1	1	6	216	0	6	6	1	571	1	"onsympathiek"	1	1
"2794"	22	"v"	106	4	1	2	2	216	0	6	6	1	480	10	"humeurig"	1	1
"2795"	22	"v"	107	4	1	1	1	216	1	5	5	1	470	1	"sympathiek"	1	1
"2796"	22	"v"	108	4	1	1	7	216	0	6	6	1	483	7	"stug"	1	1
"2797"	22	"v"	109	4	1	2	2	216	1	5	5	1	596	7	"sympathiek"	1	1
"2798"	22	"v"	110	4	1	1	7	216	1	5	5	1	445	7	"liefhebbend"	1	1
"2799"	22	"v"	111	4	1	1	6	216	1	5	5	1	779	1	"sympathiek"	1	1
"2800"	22	"v"	112	4	1	2	3	216	1	5	5	1	530	1	"liefhebbend"	1	1
"2801"	22	"v"	113	4	1	2	3	216	0	6	6	1	530	7	"onsympathiek"	1	1
"2802"	22	"v"	114	4	1	1	7	216	1	5	5	1	436	1	"vriendelijk"	1	1
"2803"	22	"v"	115	4	1	1	7	216	1	5	5	1	416	1	"liefhebbend"	1	1
"2804"	22	"v"	116	4	1	1	1	216	0	6	6	1	460	1	"onaardig"	1	1
"2805"	22	"v"	117	4	1	1	6	216	1	5	5	1	449	1	"liefhebbend"	1	1
"2806"	22	"v"	118	4	1	2	3	216	0	6	6	1	577	1	"onaardig"	1	1
"2807"	22	"v"	119	4	1	1	0	216	1	5	5	1	525	7	"sympathiek"	1	1
"2808"	22	"v"	120	4	1	1	6	216	1	5	5	1	573	1	"vriendelijk"	1	1
"2810"	22	"v"	122	4	1	2	2	216	1	5	5	1	495	1	"vriendelijk"	1	1
"2811"	22	"v"	123	4	1	2	2	216	0	6	6	1	542	7	"irritant"	1	1
"2812"	22	"v"	124	4	1	2	4	216	1	5	5	1	506	1	"lief"	1	1
"2813"	22	"v"	125	4	1	1	1	216	0	6	6	1	562	7	"onaardig"	1	1
"2814"	22	"v"	126	4	1	1	1	216	1	5	5	1	430	1	"mooi"	1	1
"2815"	22	"v"	127	4	1	2	5	216	1	5	5	1	797	1	"sympathiek"	1	1
"2816"	22	"v"	128	4	1	2	4	216	0	6	6	1	496	1	"stug"	1	1
"2823"	23	"v"	7	1	1	2	1	216	0	6	6	1	843	1	"onaardig"	1	1
"2824"	23	"v"	8	1	1	1	5	216	0	6	6	1	1342	12	"stug"	1	1
"2825"	23	"v"	9	1	1	2	6	216	0	6	6	1	1178	6	"onsympathiek"	1	1
"2827"	23	"v"	11	1	1	2	4	216	1	5	5	1	722	7	"aangenaam"	1	1
"2828"	23	"v"	12	1	1	2	6	216	0	6	6	1	865	1	"humeurig"	1	1
"2829"	23	"v"	13	1	1	2	3	216	1	5	5	1	933	1	"mooi"	1	1
"2830"	23	"v"	14	1	1	2	1	216	1	5	5	1	566	7	"mooi"	1	1
"2831"	23	"v"	15	1	1	1	0	216	1	5	5	1	938	7	"lief"	1	1
"2832"	23	"v"	16	1	1	2	3	216	0	6	6	1	673	1	"onvriendelijk"	1	1
"2833"	23	"v"	17	1	1	1	5	216	1	5	5	1	698	7	"sympathiek"	1	1
"2834"	23	"v"	18	1	1	1	7	216	0	6	6	1	950	6	"onaardig"	1	1
"2835"	23	"v"	19	1	1	1	5	216	1	5	5	1	845	6	"vriendelijk"	1	1
"2836"	23	"v"	20	1	1	2	1	216	0	6	6	1	826	1	"humeurig"	1	1
"2837"	23	"v"	21	1	1	1	0	216	1	5	5	1	1177	1	"sympathiek"	1	1
"2838"	23	"v"	22	1	1	2	4	216	0	6	6	1	1108	7	"stug"	1	1
"2839"	23	"v"	23	1	1	2	1	216	1	5	5	1	855	1	"lief"	1	1
"2840"	23	"v"	24	1	1	1	5	216	0	6	6	1	985	1	"onvriendelijk"	1	1
"2841"	23	"v"	25	1	1	1	5	216	0	6	6	1	702	1	"onvriendelijk"	1	1
"2842"	23	"v"	26	1	1	1	2	216	0	6	6	1	717	1	"stug"	1	1
"2843"	23	"v"	27	1	1	2	3	216	0	6	6	1	745	1	"humeurig"	1	1
"2844"	23	"v"	28	1	1	1	7	216	0	6	6	1	907	1	"onvriendelijk"	1	1
"2845"	23	"v"	29	1	1	2	4	216	1	5	5	1	776	7	"lief"	1	1
"2846"	23	"v"	30	1	1	2	6	216	1	5	5	1	790	1	"aangenaam"	1	1
"2847"	23	"v"	31	1	1	2	1	216	0	6	6	1	667	1	"irritant"	1	1
"2848"	23	"v"	32	1	1	1	5	216	0	6	6	1	654	6	"onaardig"	1	1
"2849"	23	"v"	33	2	1	1	0	216	1	5	5	1	742	7	"aangenaam"	1	1
"2850"	23	"v"	34	2	1	1	2	216	0	6	6	1	672	6	"onvriendelijk"	1	1
"2851"	23	"v"	35	2	1	2	3	216	1	5	5	1	992	9	"liefhebbend"	1	1
"2852"	23	"v"	36	2	1	1	7	216	0	6	6	1	809	7	"onaardig"	1	1
"2853"	23	"v"	37	2	1	1	0	216	0	6	6	1	546	1	"stug"	1	1
"2854"	23	"v"	38	2	1	1	5	216	0	6	6	1	635	1	"onsympathiek"	1	1
"2855"	23	"v"	39	2	1	2	3	216	0	6	6	1	621	26	"stug"	1	1
"2856"	23	"v"	40	2	1	2	1	216	0	6	6	1	1233	7	"irritant"	1	1
"2857"	23	"v"	41	2	1	2	4	216	0	6	6	1	759	1	"humeurig"	1	1
"2858"	23	"v"	42	2	1	2	3	216	1	5	5	1	1165	7	"lief"	1	1
"2859"	23	"v"	43	2	1	1	0	216	0	6	6	1	643	1	"onvriendelijk"	1	1
"2860"	23	"v"	44	2	1	2	4	216	0	6	6	1	1027	7	"irritant"	1	1
"2862"	23	"v"	46	2	1	1	2	216	1	5	5	1	1039	7	"lief"	1	1
"2863"	23	"v"	47	2	1	2	1	216	1	5	5	1	868	1	"aangenaam"	1	1
"2864"	23	"v"	48	2	1	1	0	216	0	6	6	1	805	1	"onaardig"	1	1
"2865"	23	"v"	49	2	1	2	4	216	0	6	6	1	791	1	"onsympathiek"	1	1
"2866"	23	"v"	50	2	1	1	0	216	0	6	6	1	927	1	"onsympathiek"	1	1
"2867"	23	"v"	51	2	1	1	2	216	1	5	5	1	782	1	"lief"	1	1
"2868"	23	"v"	52	2	1	2	4	216	1	5	5	1	721	1	"sympathiek"	1	1
"2869"	23	"v"	53	2	1	1	2	216	0	6	6	1	666	7	"irritant"	1	1
"2870"	23	"v"	54	2	1	2	4	216	0	6	6	1	982	9	"onsympathiek"	1	1
"2871"	23	"v"	55	2	1	2	3	216	0	6	6	1	840	1	"onvriendelijk"	1	1
"2872"	23	"v"	56	2	1	2	6	216	1	5	5	1	885	7	"aangenaam"	1	1
"2873"	23	"v"	57	2	1	2	6	216	0	6	6	1	743	7	"onaardig"	1	1
"2874"	23	"v"	58	2	1	1	7	216	1	5	5	1	834	1	"sympathiek"	1	1
"2875"	23	"v"	59	2	1	2	6	216	1	5	5	1	1098	7	"aangenaam"	1	1
"2876"	23	"v"	60	2	1	1	5	216	1	5	5	1	679	7	"aangenaam"	1	1
"2877"	23	"v"	61	2	1	1	2	216	0	6	6	1	1011	1	"humeurig"	1	1
"2878"	23	"v"	62	2	1	1	0	216	0	6	6	1	846	1	"onvriendelijk"	1	1
"2879"	23	"v"	63	2	1	1	5	216	0	6	6	1	717	6	"onaardig"	1	1
"2880"	23	"v"	64	2	1	2	4	216	1	5	5	1	705	7	"liefhebbend"	1	1
"2881"	23	"v"	65	3	1	1	2	216	1	5	5	1	615	6	"lief"	1	1
"2882"	23	"v"	66	3	1	2	4	216	0	6	6	1	687	7	"irritant"	1	1
"2883"	23	"v"	67	3	1	1	2	216	1	5	5	1	702	7	"aangenaam"	1	1
"2884"	23	"v"	68	3	1	2	6	216	1	5	5	1	619	7	"vriendelijk"	1	1
"2885"	23	"v"	69	3	1	2	4	216	1	5	5	1	674	21	"mooi"	1	1
"2886"	23	"v"	70	3	1	1	0	216	0	6	6	1	583	8	"irritant"	1	1
"2887"	23	"v"	71	3	1	1	7	216	0	6	6	1	772	1	"stug"	1	1
"2888"	23	"v"	72	3	1	1	2	216	0	6	6	1	665	1	"humeurig"	1	1
"2889"	23	"v"	73	3	1	1	2	216	0	6	6	1	818	1	"stug"	1	1
"2890"	23	"v"	74	3	1	2	3	216	1	5	5	1	742	21	"mooi"	1	1
"2891"	23	"v"	75	3	1	2	6	216	0	6	6	1	797	1	"stug"	1	1
"2892"	23	"v"	76	3	1	2	4	216	1	5	5	1	686	1	"liefhebbend"	1	1
"2893"	23	"v"	77	3	1	2	4	216	0	6	6	1	940	7	"onsympathiek"	1	1
"2894"	23	"v"	78	3	1	2	4	216	1	5	5	1	680	1	"lief"	1	1
"2895"	23	"v"	79	3	1	2	3	216	0	6	6	1	807	6	"onvriendelijk"	1	1
"2896"	23	"v"	80	3	1	2	1	216	0	6	6	1	687	7	"irritant"	1	1
"2897"	23	"v"	81	3	1	1	0	216	1	5	5	1	633	7	"lief"	1	1
"2898"	23	"v"	82	3	1	1	7	216	0	6	6	1	877	7	"onvriendelijk"	1	1
"2899"	23	"v"	83	3	1	2	1	216	1	5	5	1	677	1	"liefhebbend"	1	1
"2900"	23	"v"	84	3	1	2	6	216	1	5	5	1	836	7	"mooi"	1	1
"2901"	23	"v"	85	3	1	2	3	216	1	5	5	1	967	1	"mooi"	1	1
"2902"	23	"v"	86	3	1	2	1	216	0	6	6	1	799	1	"irritant"	1	1
"2903"	23	"v"	87	3	1	1	5	216	1	5	5	1	623	1	"sympathiek"	1	1
"2904"	23	"v"	88	3	1	1	7	216	1	5	5	1	570	7	"sympathiek"	1	1
"2905"	23	"v"	89	3	1	1	5	216	0	6	6	1	579	1	"onsympathiek"	1	1
"2906"	23	"v"	90	3	1	2	4	216	0	6	6	1	1227	1	"humeurig"	1	1
"2907"	23	"v"	91	3	1	1	7	216	1	5	5	1	582	1	"lief"	1	1
"2908"	23	"v"	92	3	1	1	7	216	0	6	6	1	539	1	"onvriendelijk"	1	1
"2909"	23	"v"	93	3	1	1	5	216	0	6	6	1	549	8	"irritant"	1	1
"2910"	23	"v"	94	3	1	1	7	216	0	6	6	1	806	1	"onaardig"	1	1
"2911"	23	"v"	95	3	1	2	6	216	1	5	5	1	550	1	"sympathiek"	1	1
"2912"	23	"v"	96	3	1	1	7	216	0	6	6	1	598	1	"onvriendelijk"	1	1
"2913"	23	"v"	97	4	1	2	6	216	1	5	5	1	645	7	"mooi"	1	1
"2914"	23	"v"	98	4	1	2	3	216	0	6	6	1	604	1	"stug"	1	1
"2915"	23	"v"	99	4	1	1	5	216	1	5	5	1	597	19	"vriendelijk"	1	1
"2916"	23	"v"	100	4	1	1	5	216	1	5	5	1	603	1	"vriendelijk"	1	1
"2917"	23	"v"	101	4	1	1	2	216	0	6	6	1	620	1	"onsympathiek"	1	1
"2918"	23	"v"	102	4	1	1	7	216	1	5	5	1	523	7	"vriendelijk"	1	1
"2919"	23	"v"	103	4	1	2	6	216	0	6	6	1	619	7	"irritant"	1	1
"2920"	23	"v"	104	4	1	2	3	216	1	5	5	1	679	7	"aangenaam"	1	1
"2921"	23	"v"	105	4	1	2	3	216	0	6	6	1	1007	1	"onvriendelijk"	1	1
"2922"	23	"v"	106	4	1	1	7	216	1	5	5	1	1163	1	"vriendelijk"	1	1
"2923"	23	"v"	107	4	1	2	4	216	1	5	5	1	599	7	"mooi"	1	1
"2924"	23	"v"	108	4	1	2	3	216	1	5	5	1	655	1	"liefhebbend"	1	1
"2925"	23	"v"	109	4	1	2	1	216	1	5	5	1	895	7	"mooi"	1	1
"2926"	23	"v"	110	4	1	2	3	216	0	6	6	1	649	1	"irritant"	1	1
"2927"	23	"v"	111	4	1	2	6	216	0	6	6	1	749	1	"humeurig"	1	1
"2928"	23	"v"	112	4	1	1	2	216	1	5	5	1	791	1	"aangenaam"	1	1
"2929"	23	"v"	113	4	1	2	6	216	0	6	6	1	874	1	"onsympathiek"	1	1
"2930"	23	"v"	114	4	1	1	2	216	1	5	5	1	782	7	"sympathiek"	1	1
"2931"	23	"v"	115	4	1	2	1	216	0	6	6	1	843	1	"onaardig"	1	1
"2932"	23	"v"	116	4	1	2	6	216	0	6	6	1	633	1	"irritant"	1	1
"2933"	23	"v"	117	4	1	1	0	216	1	5	5	1	606	7	"aangenaam"	1	1
"2934"	23	"v"	118	4	1	2	3	216	1	5	5	1	689	7	"aangenaam"	1	1
"2935"	23	"v"	119	4	1	1	0	216	1	5	5	1	588	7	"aangenaam"	1	1
"2936"	23	"v"	120	4	1	2	1	216	1	5	5	1	699	7	"sympathiek"	1	1
"2937"	23	"v"	121	4	1	1	5	216	1	5	5	1	830	1	"vriendelijk"	1	1
"2938"	23	"v"	122	4	1	1	5	216	1	5	5	1	1061	7	"mooi"	1	1
"2939"	23	"v"	123	4	1	1	0	216	0	6	6	1	614	8	"stug"	1	1
"2940"	23	"v"	124	4	1	1	0	216	1	5	5	1	690	8	"mooi"	1	1
"2941"	23	"v"	125	4	1	2	1	216	1	5	5	1	777	1	"mooi"	1	1
"2942"	23	"v"	126	4	1	1	0	216	0	6	6	1	915	6	"irritant"	1	1
"2943"	23	"v"	127	4	1	2	6	216	1	5	5	1	815	7	"mooi"	1	1
"2944"	23	"v"	128	4	1	1	7	216	1	5	5	1	767	7	"lief"	1	1
"2953"	24	"v"	9	1	2	1	2	216	0	5	5	1	1263	1	"onaardig"	0	3
"2954"	24	"v"	10	1	2	1	0	216	1	6	6	1	1248	1	"sympathiek"	0	3
"2955"	24	"v"	11	1	2	2	1	216	0	5	5	1	940	1	"irritant"	1	1
"2956"	24	"v"	12	1	2	1	5	216	0	5	5	1	952	7	"irritant"	1	1
"2957"	24	"v"	13	1	2	1	2	216	0	5	5	1	594	7	"onaardig"	0	3
"2958"	24	"v"	14	1	2	1	5	216	1	6	6	1	705	7	"lief"	1	1
"2959"	24	"v"	15	1	2	1	0	216	1	6	6	1	763	7	"liefhebbend"	0	3
"2960"	24	"v"	16	1	2	2	6	216	1	6	6	1	687	1	"sympathiek"	1	1
"2961"	24	"v"	17	1	2	2	4	216	0	5	5	1	669	1	"stug"	0	3
"2963"	24	"v"	19	1	2	1	7	216	1	6	6	1	739	1	"liefhebbend"	1	1
"2964"	24	"v"	20	1	2	1	7	216	1	6	6	1	568	8	"mooi"	1	1
"2965"	24	"v"	21	1	2	1	2	216	1	6	6	1	856	1	"liefhebbend"	0	3
"2966"	24	"v"	22	1	2	1	5	216	1	6	6	1	596	7	"sympathiek"	1	1
"2967"	24	"v"	23	1	2	2	6	216	1	6	6	1	581	7	"vriendelijk"	1	1
"2968"	24	"v"	24	1	2	1	0	216	1	6	6	1	693	7	"aangenaam"	0	3
"2969"	24	"v"	25	1	2	1	7	216	0	5	5	1	688	1	"stug"	1	1
"2970"	24	"v"	26	1	2	1	0	216	0	5	5	1	722	1	"onvriendelijk"	0	3
"2971"	24	"v"	27	1	2	1	2	216	1	6	6	1	649	1	"sympathiek"	0	3
"2973"	24	"v"	29	1	2	1	0	216	0	5	5	1	765	1	"stug"	0	3
"2974"	24	"v"	30	1	2	1	2	216	1	6	6	1	709	1	"aangenaam"	0	3
"2975"	24	"v"	31	1	2	1	7	216	0	5	5	1	813	1	"onvriendelijk"	1	1
"2976"	24	"v"	32	1	2	1	0	216	0	5	5	1	546	1	"irritant"	0	3
"2977"	24	"v"	33	2	2	2	4	216	1	6	6	1	559	7	"sympathiek"	0	3
"2978"	24	"v"	34	2	2	1	7	216	0	5	5	1	792	7	"stug"	1	1
"2979"	24	"v"	35	2	2	2	3	216	1	6	6	1	624	2	"liefhebbend"	0	2
"2980"	24	"v"	36	2	2	1	7	216	0	5	5	1	601	7	"humeurig"	1	1
"2981"	24	"v"	37	2	2	2	3	216	0	5	5	1	602	1	"stug"	0	2
"2982"	24	"v"	38	2	2	2	6	216	1	6	6	1	546	1	"aangenaam"	1	1
"2983"	24	"v"	39	2	2	2	3	216	1	6	6	1	476	1	"mooi"	0	2
"2984"	24	"v"	40	2	2	1	2	216	0	5	5	1	579	8	"irritant"	0	3
"2985"	24	"v"	41	2	2	2	4	216	0	5	5	1	893	1	"stug"	0	3
"2986"	24	"v"	42	2	2	1	2	216	0	5	5	1	656	9	"stug"	0	3
"2987"	24	"v"	43	2	2	1	0	216	1	6	6	1	548	7	"sympathiek"	0	3
"2988"	24	"v"	44	2	2	1	7	216	1	6	6	1	679	1	"mooi"	1	1
"2989"	24	"v"	45	2	2	1	0	216	0	5	5	1	736	1	"onaardig"	0	3
"2990"	24	"v"	46	2	2	2	1	216	1	6	6	1	596	1	"mooi"	1	1
"2991"	24	"v"	47	2	2	1	7	216	1	6	6	1	584	1	"liefhebbend"	1	1
"2992"	24	"v"	48	2	2	1	5	216	0	5	5	1	596	6	"onvriendelijk"	1	1
"2993"	24	"v"	49	2	2	2	4	216	0	5	5	1	641	1	"onsympathiek"	0	3
"2994"	24	"v"	50	2	2	2	1	216	0	5	5	1	646	7	"onvriendelijk"	1	1
"2995"	24	"v"	51	2	2	1	7	216	1	6	6	1	608	1	"lief"	1	1
"2996"	24	"v"	52	2	2	2	6	216	0	5	5	1	664	7	"onsympathiek"	1	1
"2997"	24	"v"	53	2	2	1	5	216	1	6	6	1	524	7	"vriendelijk"	1	1
"2998"	24	"v"	54	2	2	2	6	216	1	6	6	1	950	1	"mooi"	1	1
"2999"	24	"v"	55	2	2	2	3	216	1	6	6	1	705	1	"vriendelijk"	0	2
"3000"	24	"v"	56	2	2	2	3	216	1	6	6	1	454	7	"vriendelijk"	0	2
"3001"	24	"v"	57	2	2	1	2	216	0	5	5	1	558	1	"onaardig"	0	3
"3002"	24	"v"	58	2	2	1	2	216	1	6	6	1	519	7	"vriendelijk"	0	3
"3003"	24	"v"	59	2	2	1	0	216	1	6	6	1	517	1	"mooi"	0	3
"3004"	24	"v"	60	2	2	1	0	216	1	6	6	1	619	1	"sympathiek"	0	3
"3005"	24	"v"	61	2	2	2	4	216	1	6	6	1	472	1	"vriendelijk"	0	3
"3006"	24	"v"	62	2	2	2	4	216	1	6	6	1	522	1	"lief"	0	3
"3007"	24	"v"	63	2	2	2	3	216	1	6	6	1	769	8	"sympathiek"	0	2
"3008"	24	"v"	64	2	2	1	7	216	1	6	6	1	506	6	"mooi"	1	1
"3009"	24	"v"	65	3	2	1	5	216	1	6	6	1	527	1	"sympathiek"	1	1
"3010"	24	"v"	66	3	2	2	1	216	1	6	6	1	521	1	"liefhebbend"	1	1
"3011"	24	"v"	67	3	2	1	5	216	0	5	5	1	709	1	"humeurig"	1	1
"3012"	24	"v"	68	3	2	2	3	216	0	5	5	1	738	7	"humeurig"	0	2
"3013"	24	"v"	69	3	2	2	6	216	0	5	5	1	539	9	"humeurig"	1	1
"3014"	24	"v"	70	3	2	2	3	216	0	5	5	1	679	6	"stug"	0	2
"3015"	24	"v"	71	3	2	1	0	216	1	6	6	1	562	1	"aangenaam"	0	3
"3016"	24	"v"	72	3	2	2	4	216	0	5	5	1	543	1	"irritant"	0	3
"3017"	24	"v"	73	3	2	2	1	216	0	5	5	1	527	1	"onsympathiek"	1	1
"3019"	24	"v"	75	3	2	2	4	216	0	5	5	1	606	1	"humeurig"	0	3
"3020"	24	"v"	76	3	2	2	4	216	0	5	5	1	680	7	"onvriendelijk"	0	3
"3021"	24	"v"	77	3	2	1	0	216	1	6	6	1	497	6	"mooi"	0	3
"3022"	24	"v"	78	3	2	1	7	216	0	5	5	1	505	7	"irritant"	1	1
"3023"	24	"v"	79	3	2	1	7	216	0	5	5	1	630	7	"onsympathiek"	1	1
"3024"	24	"v"	80	3	2	1	5	216	0	5	5	1	557	1	"stug"	1	1
"3025"	24	"v"	81	3	2	2	1	216	0	5	5	1	435	1	"onsympathiek"	1	1
"3026"	24	"v"	82	3	2	1	0	216	0	5	5	1	1101	1	"onaardig"	0	3
"3027"	24	"v"	83	3	2	2	6	216	0	5	5	1	529	7	"onaardig"	1	1
"3028"	24	"v"	84	3	2	1	2	216	1	6	6	1	580	1	"vriendelijk"	0	3
"3029"	24	"v"	85	3	2	2	4	216	0	5	5	1	701	1	"humeurig"	0	3
"3030"	24	"v"	86	3	2	2	3	216	0	5	5	1	482	1	"onsympathiek"	0	2
"3031"	24	"v"	87	3	2	1	5	216	1	6	6	1	675	7	"liefhebbend"	1	1
"3032"	24	"v"	88	3	2	2	4	216	1	6	6	1	527	7	"sympathiek"	0	3
"3033"	24	"v"	89	3	2	1	0	216	0	5	5	1	506	1	"onaardig"	0	3
"3034"	24	"v"	90	3	2	1	2	216	1	6	6	1	488	6	"aangenaam"	0	3
"3035"	24	"v"	91	3	2	2	1	216	1	6	6	1	594	1	"lief"	1	1
"3036"	24	"v"	92	3	2	2	1	216	1	6	6	1	497	1	"mooi"	1	1
"3037"	24	"v"	93	3	2	2	3	216	1	6	6	1	528	7	"aangenaam"	0	2
"3038"	24	"v"	94	3	2	2	1	216	1	6	6	1	523	7	"vriendelijk"	1	1
"3039"	24	"v"	95	3	2	2	4	216	1	6	6	1	637	7	"liefhebbend"	0	3
"3040"	24	"v"	96	3	2	2	1	216	0	5	5	1	476	1	"onsympathiek"	1	1
"3041"	24	"v"	97	4	2	2	3	216	0	5	5	1	517	1	"humeurig"	0	2
"3042"	24	"v"	98	4	2	2	6	216	0	5	5	1	463	1	"onvriendelijk"	1	1
"3043"	24	"v"	99	4	2	2	6	216	1	6	6	1	458	7	"mooi"	1	1
"3044"	24	"v"	100	4	2	1	2	216	1	6	6	1	561	7	"sympathiek"	0	3
"3045"	24	"v"	101	4	2	2	3	216	0	5	5	1	430	1	"onvriendelijk"	0	2
"3047"	24	"v"	103	4	2	2	6	216	1	6	6	1	643	11	"aangenaam"	1	1
"3048"	24	"v"	104	4	2	2	4	216	1	6	6	1	524	1	"vriendelijk"	0	3
"3049"	24	"v"	105	4	2	1	2	216	1	6	6	1	510	10	"aangenaam"	0	3
"3050"	24	"v"	106	4	2	2	1	216	0	5	5	1	628	1	"irritant"	1	1
"3051"	24	"v"	107	4	2	2	6	216	0	5	5	1	812	7	"humeurig"	1	1
"3052"	24	"v"	108	4	2	1	5	216	1	6	6	1	937	1	"liefhebbend"	1	1
"3053"	24	"v"	109	4	2	2	3	216	0	5	5	1	575	1	"onaardig"	0	2
"3054"	24	"v"	110	4	2	1	5	216	1	6	6	1	494	1	"mooi"	1	1
"3055"	24	"v"	111	4	2	1	5	216	0	5	5	1	553	8	"stug"	1	1
"3057"	24	"v"	113	4	2	1	7	216	1	6	6	1	691	7	"aangenaam"	1	1
"3058"	24	"v"	114	4	2	2	6	216	1	6	6	1	511	7	"vriendelijk"	1	1
"3059"	24	"v"	115	4	2	1	7	216	1	6	6	1	553	1	"sympathiek"	1	1
"3060"	24	"v"	116	4	2	1	2	216	0	5	5	1	493	7	"irritant"	0	3
"3061"	24	"v"	117	4	2	2	1	216	1	6	6	1	438	1	"aangenaam"	1	1
"3062"	24	"v"	118	4	2	2	1	216	0	5	5	1	512	1	"onsympathiek"	1	1
"3063"	24	"v"	119	4	2	1	2	216	0	5	5	1	706	6	"onaardig"	0	3
"3064"	24	"v"	120	4	2	1	5	216	0	5	5	1	546	6	"onaardig"	1	1
"3065"	24	"v"	121	4	2	1	0	216	0	5	5	1	532	6	"onsympathiek"	0	3
"3066"	24	"v"	122	4	2	1	5	216	0	5	5	1	471	1	"onvriendelijk"	1	1
"3067"	24	"v"	123	4	2	2	6	216	1	6	6	1	501	7	"liefhebbend"	1	1
"3068"	24	"v"	124	4	2	2	6	216	0	5	5	1	720	1	"onvriendelijk"	1	1
"3069"	24	"v"	125	4	2	2	3	216	1	6	6	1	1146	7	"vriendelijk"	0	2
"3070"	24	"v"	126	4	2	2	3	216	0	5	5	1	779	6	"humeurig"	0	2
"3071"	24	"v"	127	4	2	1	7	216	0	5	5	1	498	22	"irritant"	1	1
"3072"	24	"v"	128	4	2	2	4	216	1	6	6	1	542	1	"vriendelijk"	0	3
"3076"	25	"v"	4	1	2	1	3	216	1	6	6	1	629	1	"aangenaam"	1	1
"3077"	25	"v"	5	1	2	1	1	216	1	6	6	1	499	6	"mooi"	1	1
"3078"	25	"v"	6	1	2	1	1	216	1	6	6	1	353	1	"lief"	1	1
"3079"	25	"v"	7	1	2	1	5	216	1	6	6	1	484	1	"aangenaam"	1	1
"3080"	25	"v"	8	1	2	1	1	216	0	5	5	1	482	1	"stug"	1	1
"3082"	25	"v"	10	1	2	1	5	216	0	5	5	1	649	1	"onsympathiek"	1	1
"3083"	25	"v"	11	1	2	2	0	216	0	5	5	1	572	9	"stug"	1	1
"3084"	25	"v"	12	1	2	1	4	216	1	6	6	1	505	6	"mooi"	1	1
"3085"	25	"v"	13	1	2	2	6	216	1	6	6	1	539	7	"aangenaam"	1	1
"3086"	25	"v"	14	1	2	2	6	216	1	6	6	1	501	1	"liefhebbend"	1	1
"3087"	25	"v"	15	1	2	2	6	216	1	6	6	1	379	8	"vriendelijk"	1	1
"3088"	25	"v"	16	1	2	2	0	216	1	6	6	1	533	7	"vriendelijk"	1	1
"3089"	25	"v"	17	1	2	2	0	216	1	6	6	1	357	7	"mooi"	1	1
"3091"	25	"v"	19	1	2	2	2	216	0	5	5	1	580	1	"irritant"	1	1
"3092"	25	"v"	20	1	2	1	4	216	1	6	6	1	628	7	"liefhebbend"	1	1
"3093"	25	"v"	21	1	2	2	6	216	1	6	6	1	522	1	"lief"	1	1
"3094"	25	"v"	22	1	2	2	0	216	1	6	6	1	432	1	"aangenaam"	1	1
"3095"	25	"v"	23	1	2	2	7	216	1	6	6	1	424	7	"lief"	1	1
"3096"	25	"v"	24	1	2	2	6	216	0	5	5	1	425	7	"onaardig"	1	1
"3097"	25	"v"	25	1	2	1	3	216	1	6	6	1	412	1	"aangenaam"	1	1
"3098"	25	"v"	26	1	2	2	2	216	1	6	6	1	464	1	"vriendelijk"	1	1
"3099"	25	"v"	27	1	2	1	1	216	1	6	6	1	682	1	"sympathiek"	1	1
"3100"	25	"v"	28	1	2	1	3	216	1	6	6	1	515	7	"aangenaam"	1	1
"3102"	25	"v"	30	1	2	2	0	216	1	6	6	1	463	1	"aangenaam"	1	1
"3103"	25	"v"	31	1	2	1	4	216	0	5	5	1	590	1	"onsympathiek"	1	1
"3104"	25	"v"	32	1	2	1	4	216	0	5	5	1	435	1	"stug"	1	1
"3105"	25	"v"	33	2	2	2	7	216	1	6	6	1	570	1	"mooi"	1	1
"3106"	25	"v"	34	2	2	1	4	216	0	5	5	1	624	1	"irritant"	1	1
"3107"	25	"v"	35	2	2	2	6	216	0	5	5	1	445	1	"irritant"	1	1
"3108"	25	"v"	36	2	2	1	1	216	1	6	6	1	531	1	"sympathiek"	1	1
"3109"	25	"v"	37	2	2	2	7	216	0	5	5	1	476	7	"irritant"	1	1
"3110"	25	"v"	38	2	2	2	7	216	0	5	5	1	356	1	"stug"	1	1
"3111"	25	"v"	39	2	2	1	3	216	0	5	5	1	503	7	"onsympathiek"	1	1
"3113"	25	"v"	41	2	2	1	5	216	1	6	6	1	436	1	"mooi"	1	1
"3114"	25	"v"	42	2	2	2	2	216	1	6	6	1	507	1	"aangenaam"	1	1
"3115"	25	"v"	43	2	2	2	2	216	1	6	6	1	511	6	"liefhebbend"	1	1
